interaction_id,student_id,date,week,query_type,topic,n_retrieved,latency_s,thumbs,intent
LOG-01178,E20,2025-09-10,2,english,Dynamic Programming (Intro),5,1.36,up,complexity
LOG-01179,E15,2025-10-09,6,romanized_nepali,Heaps and Priority Queues,5,2.24,up,how_to_implement
LOG-01180,E11,2025-09-26,4,code_mixed,Graphs and Traversals,5,1.73,none,complexity
LOG-01181,E22,2025-10-09,6,code_mixed,Stacks and Queues,5,1.23,up,complexity
LOG-01182,E11,2025-09-21,3,code_mixed,Greedy and Backtracking,5,2.05,none,how_to_implement
LOG-01183,E24,2025-10-07,6,english,Trees and BSTs,5,1.59,up,how_to_implement
LOG-01184,E21,2025-09-01,1,romanized_nepali,Heaps and Priority Queues,5,2.05,up,complexity
LOG-01185,E21,2025-09-24,4,romanized_nepali,Linked Lists,5,2.78,none,conceptual_why
LOG-01186,E22,2025-09-20,3,code_mixed,Trees and BSTs,5,2.16,none,conceptual_why
LOG-01187,E26,2025-09-18,3,code_mixed,Sorting Algorithms,5,2.02,none,complexity
LOG-01188,E26,2025-09-19,3,english,Complexity and Notation,5,1.83,none,debug
LOG-01189,E14,2025-09-23,4,code_mixed,Graphs and Traversals,5,2.34,up,conceptual_why
LOG-01190,E11,2025-09-26,4,code_mixed,Heaps and Priority Queues,5,1.43,none,how_to_implement
LOG-01191,E20,2025-09-28,4,code_mixed,Complexity and Notation,5,2.02,none,how_to_implement
LOG-01192,E25,2025-10-06,6,english,Dynamic Programming (Intro),5,1.51,none,complexity
LOG-01193,E17,2025-10-09,6,english,Greedy and Backtracking,5,1.61,up,complexity
LOG-01194,E01,2025-10-12,6,english,Sorting Algorithms,5,1.65,up,how_to_implement
LOG-01195,E02,2025-10-05,5,romanized_nepali,Stacks and Queues,5,1.42,up,debug
LOG-01196,E13,2025-09-18,3,code_mixed,Stacks and Queues,5,2.1,up,debug
LOG-01197,E21,2025-10-02,5,romanized_nepali,Stacks and Queues,5,1.03,none,conceptual_why
LOG-01198,E23,2025-09-23,4,code_mixed,Sorting Algorithms,5,1.74,up,debug
LOG-01199,E11,2025-09-18,3,romanized_nepali,Greedy and Backtracking,5,1.83,up,debug
LOG-01200,E14,2025-09-20,3,english,Linked Lists,5,2.17,up,debug
LOG-01201,E14,2025-09-17,3,romanized_nepali,Stacks and Queues,5,1.64,none,conceptual_why
LOG-01202,E04,2025-09-29,5,english,Complexity and Notation,5,2.17,up,complexity
LOG-01203,E01,2025-09-05,1,english,Sorting Algorithms,5,1.82,none,complexity
LOG-01204,E14,2025-09-29,5,code_mixed,Graphs and Traversals,5,1.41,up,conceptual_why
LOG-01205,E14,2025-09-23,4,code_mixed,Trees and BSTs,5,1.69,none,how_to_implement
LOG-01206,E23,2025-09-01,1,code_mixed,Graphs and Traversals,5,2.46,up,conceptual_why
LOG-01207,E06,2025-09-19,3,code_mixed,Dynamic Programming (Intro),5,2.26,none,complexity
LOG-01208,E22,2025-10-12,6,code_mixed,Graphs and Traversals,5,1.27,up,conceptual_why
LOG-01209,E08,2025-10-02,5,code_mixed,Trees and BSTs,5,1.42,none,conceptual_why
LOG-01210,E14,2025-09-05,1,english,Arrays and Strings,5,1.66,none,how_to_implement
LOG-01211,E19,2025-10-01,5,english,Trees and BSTs,5,1.86,none,complexity
LOG-01212,E05,2025-10-06,6,english,Stacks and Queues,5,1.56,up,conceptual_why
LOG-01213,E25,2025-09-10,2,english,Searching Algorithms,5,1.69,none,complexity
LOG-01214,E25,2025-09-22,4,english,Trees and BSTs,5,2.01,none,how_to_implement
LOG-01215,E25,2025-09-16,3,english,Dynamic Programming (Intro),5,1.83,none,conceptual_why
LOG-01216,E01,2025-09-29,5,english,Dynamic Programming (Intro),5,2.18,none,debug
LOG-01217,E17,2025-10-08,6,code_mixed,Hashing,5,1.58,none,how_to_implement
LOG-01218,E18,2025-09-18,3,english,Sorting Algorithms,5,1.89,none,conceptual_why
LOG-01219,E23,2025-09-11,2,code_mixed,Graphs and Traversals,5,1.32,none,conceptual_why
LOG-01220,E06,2025-09-11,2,romanized_nepali,Sorting Algorithms,5,1.84,none,conceptual_why
LOG-01221,E04,2025-10-04,5,romanized_nepali,Dynamic Programming (Intro),5,0.4,none,conceptual_why
LOG-01222,E21,2025-09-06,1,english,Arrays and Strings,5,1.47,up,debug
LOG-01223,E08,2025-09-28,4,code_mixed,Greedy and Backtracking,5,1.56,up,complexity
LOG-01224,E03,2025-10-08,6,code_mixed,Dynamic Programming (Intro),5,1.69,up,how_to_implement
LOG-01225,E03,2025-10-07,6,romanized_nepali,Trees and BSTs,5,1.04,none,debug
LOG-01226,E17,2025-10-05,5,romanized_nepali,Graphs and Traversals,5,1.95,up,conceptual_why
LOG-01227,E14,2025-09-01,1,english,Dynamic Programming (Intro),5,1.29,up,how_to_implement
LOG-01228,E20,2025-09-23,4,english,Searching Algorithms,5,1.53,none,conceptual_why
LOG-01229,E21,2025-09-18,3,english,Complexity and Notation,5,1.67,none,debug
LOG-01230,E01,2025-09-27,4,code_mixed,Trees and BSTs,5,1.96,none,complexity
LOG-01231,E24,2025-09-12,2,code_mixed,Dynamic Programming (Intro),5,1.41,up,conceptual_why
LOG-01232,E23,2025-09-10,2,english,Searching Algorithms,5,1.86,up,how_to_implement
LOG-01233,E24,2025-10-11,6,code_mixed,Searching Algorithms,5,1.45,up,how_to_implement
LOG-01234,E21,2025-10-10,6,code_mixed,Stacks and Queues,5,2.65,up,conceptual_why
LOG-01235,E11,2025-09-08,2,code_mixed,Greedy and Backtracking,5,2.13,up,conceptual_why
LOG-01236,E08,2025-10-09,6,code_mixed,Dynamic Programming (Intro),5,1.87,none,conceptual_why
LOG-01237,E24,2025-09-05,1,english,Stacks and Queues,5,1.14,none,debug
LOG-01238,E12,2025-09-20,3,romanized_nepali,Sorting Algorithms,5,1.86,up,complexity
LOG-01239,E14,2025-10-12,6,romanized_nepali,Trees and BSTs,5,1.35,down,complexity
LOG-01240,E19,2025-10-11,6,code_mixed,Dynamic Programming (Intro),5,1.81,none,complexity
LOG-01241,E18,2025-09-24,4,code_mixed,Greedy and Backtracking,5,1.77,none,conceptual_why
LOG-01242,E19,2025-10-06,6,english,Hashing,5,1.71,up,how_to_implement
LOG-01243,E16,2025-09-22,4,code_mixed,Searching Algorithms,5,2.21,none,how_to_implement
LOG-01244,E14,2025-10-09,6,english,Trees and BSTs,5,2.12,none,how_to_implement
LOG-01245,E21,2025-09-20,3,code_mixed,Dynamic Programming (Intro),5,1.79,up,complexity
LOG-01246,E11,2025-09-16,3,code_mixed,Arrays and Strings,5,2.18,none,complexity
LOG-01247,E08,2025-09-11,2,romanized_nepali,Graphs and Traversals,5,1.77,none,conceptual_why
LOG-01248,E24,2025-10-04,5,code_mixed,Trees and BSTs,5,1.57,none,conceptual_why
LOG-01249,E22,2025-09-30,5,code_mixed,Complexity and Notation,5,0.8,none,how_to_implement
LOG-01250,E19,2025-10-10,6,code_mixed,Linked Lists,5,1.75,up,conceptual_why
LOG-01251,E06,2025-09-11,2,code_mixed,Heaps and Priority Queues,5,2.3,none,how_to_implement
LOG-01252,E02,2025-10-08,6,code_mixed,Arrays and Strings,5,1.15,none,conceptual_why
LOG-01253,E24,2025-10-11,6,english,Graphs and Traversals,5,1.7,down,conceptual_why
LOG-01254,E25,2025-10-07,6,romanized_nepali,Hashing,5,2.92,none,complexity
LOG-01255,E08,2025-09-09,2,code_mixed,Graphs and Traversals,5,1.94,up,how_to_implement
LOG-01256,E17,2025-09-12,2,code_mixed,Hashing,5,1.61,none,how_to_implement
LOG-01257,E01,2025-09-07,1,code_mixed,Dynamic Programming (Intro),5,2.47,none,complexity
LOG-01258,E11,2025-09-20,3,romanized_nepali,Hashing,5,1.87,none,conceptual_why
LOG-01259,E19,2025-10-07,6,english,Dynamic Programming (Intro),5,1.99,down,debug
LOG-01260,E11,2025-09-11,2,code_mixed,Dynamic Programming (Intro),5,2.16,none,debug
LOG-01261,E21,2025-09-24,4,romanized_nepali,Trees and BSTs,5,1.56,none,conceptual_why
LOG-01262,E24,2025-09-04,1,code_mixed,Trees and BSTs,5,2.46,none,complexity
LOG-01263,E05,2025-10-05,5,code_mixed,Linked Lists,5,1.2,none,how_to_implement
LOG-01264,E18,2025-09-08,2,english,Greedy and Backtracking,5,1.66,none,debug
LOG-01265,E11,2025-10-08,6,romanized_nepali,Trees and BSTs,5,2.02,none,conceptual_why
LOG-01266,E06,2025-10-04,5,romanized_nepali,Complexity and Notation,5,1.49,none,complexity
LOG-01267,E10,2025-09-14,2,romanized_nepali,Dynamic Programming (Intro),5,1.84,none,conceptual_why
LOG-01268,E14,2025-10-06,6,code_mixed,Dynamic Programming (Intro),5,2.07,up,how_to_implement
LOG-01269,E23,2025-09-21,3,english,Heaps and Priority Queues,5,1.37,none,conceptual_why
LOG-01270,E21,2025-09-28,4,english,Heaps and Priority Queues,5,1.24,none,conceptual_why
LOG-01271,E01,2025-09-30,5,english,Graphs and Traversals,5,2.66,none,how_to_implement
LOG-01272,E02,2025-09-19,3,english,Searching Algorithms,5,1.95,none,how_to_implement
LOG-01273,E26,2025-09-23,4,code_mixed,Arrays and Strings,5,1.0,none,conceptual_why
LOG-01274,E15,2025-10-08,6,code_mixed,Arrays and Strings,5,1.46,up,conceptual_why
LOG-01275,E16,2025-10-09,6,romanized_nepali,Complexity and Notation,5,1.57,none,how_to_implement
LOG-01276,E10,2025-10-09,6,code_mixed,Hashing,5,1.44,up,complexity
LOG-01277,E22,2025-10-01,5,code_mixed,Searching Algorithms,5,2.15,none,how_to_implement
LOG-01278,E15,2025-10-10,6,code_mixed,Dynamic Programming (Intro),5,0.68,none,how_to_implement
LOG-01279,E16,2025-09-11,2,code_mixed,Trees and BSTs,5,2.12,none,conceptual_why
LOG-01280,E08,2025-10-12,6,code_mixed,Dynamic Programming (Intro),5,2.0,none,conceptual_why
LOG-01281,E21,2025-09-04,1,code_mixed,Dynamic Programming (Intro),5,2.31,up,how_to_implement
LOG-01282,E07,2025-10-10,6,code_mixed,Stacks and Queues,5,1.54,none,conceptual_why
LOG-01283,E05,2025-10-08,6,english,Hashing,5,1.58,up,conceptual_why
LOG-01284,E16,2025-09-22,4,romanized_nepali,Trees and BSTs,5,1.47,none,how_to_implement
LOG-01285,E22,2025-10-08,6,english,Graphs and Traversals,5,1.9,up,how_to_implement
LOG-01286,E09,2025-10-12,6,english,Sorting Algorithms,5,1.58,up,debug
LOG-01287,E09,2025-09-12,2,code_mixed,Heaps and Priority Queues,5,2.45,none,conceptual_why
LOG-01288,E05,2025-10-05,5,code_mixed,Heaps and Priority Queues,5,2.06,none,debug
LOG-01289,E16,2025-09-01,1,code_mixed,Trees and BSTs,5,1.93,none,how_to_implement
LOG-01290,E21,2025-10-05,5,english,Greedy and Backtracking,5,1.24,none,conceptual_why
LOG-01291,E04,2025-09-05,1,code_mixed,Hashing,5,1.43,up,debug
LOG-01292,E14,2025-10-05,5,english,Searching Algorithms,5,1.17,up,how_to_implement
LOG-01293,E14,2025-09-02,1,romanized_nepali,Graphs and Traversals,5,1.99,up,how_to_implement
LOG-01294,E04,2025-09-22,4,code_mixed,Hashing,5,1.6,none,complexity
LOG-01295,E14,2025-10-09,6,romanized_nepali,Dynamic Programming (Intro),5,1.48,up,debug
LOG-01296,E08,2025-09-20,3,romanized_nepali,Arrays and Strings,5,1.33,none,conceptual_why
LOG-01297,E06,2025-10-12,6,english,Hashing,5,0.86,up,complexity
LOG-01298,E26,2025-09-24,4,code_mixed,Hashing,5,0.56,none,complexity
LOG-01299,E03,2025-09-14,2,romanized_nepali,Heaps and Priority Queues,5,1.96,none,complexity
LOG-01300,E10,2025-10-11,6,code_mixed,Graphs and Traversals,5,1.41,none,complexity
LOG-01301,E16,2025-09-12,2,romanized_nepali,Stacks and Queues,5,2.12,up,conceptual_why
LOG-01302,E12,2025-10-03,5,english,Stacks and Queues,5,1.93,none,how_to_implement
LOG-01303,E01,2025-10-11,6,romanized_nepali,Sorting Algorithms,5,1.13,none,conceptual_why
LOG-01304,E23,2025-10-11,6,code_mixed,Stacks and Queues,5,0.6,down,conceptual_why
LOG-01305,E07,2025-09-30,5,english,Hashing,5,2.05,up,how_to_implement
LOG-01306,E12,2025-09-16,3,romanized_nepali,Sorting Algorithms,5,1.55,up,conceptual_why
LOG-01307,E24,2025-09-26,4,code_mixed,Hashing,5,2.18,none,conceptual_why
LOG-01308,E25,2025-09-19,3,code_mixed,Sorting Algorithms,5,1.53,none,conceptual_why
LOG-01309,E24,2025-09-20,3,code_mixed,Arrays and Strings,5,1.97,up,conceptual_why
LOG-01310,E12,2025-09-20,3,english,Graphs and Traversals,5,1.83,none,complexity
LOG-01311,E20,2025-09-15,3,code_mixed,Graphs and Traversals,5,1.75,up,conceptual_why
LOG-01312,E22,2025-09-03,1,romanized_nepali,Linked Lists,5,1.95,none,conceptual_why
LOG-01313,E06,2025-10-07,6,english,Stacks and Queues,5,3.07,up,complexity
LOG-01314,E25,2025-09-01,1,code_mixed,Searching Algorithms,5,1.27,down,complexity
LOG-01315,E04,2025-10-01,5,english,Heaps and Priority Queues,5,1.56,up,how_to_implement
LOG-01316,E18,2025-09-21,3,english,Complexity and Notation,5,2.44,up,how_to_implement
LOG-01317,E07,2025-10-05,5,code_mixed,Graphs and Traversals,5,2.16,none,complexity
LOG-01318,E07,2025-10-02,5,english,Trees and BSTs,5,1.6,up,conceptual_why
LOG-01319,E05,2025-09-24,4,code_mixed,Sorting Algorithms,5,1.59,none,complexity
LOG-01320,E25,2025-10-07,6,code_mixed,Dynamic Programming (Intro),5,1.11,up,conceptual_why
LOG-01321,E04,2025-10-01,5,code_mixed,Sorting Algorithms,5,1.6,none,debug
LOG-01322,E24,2025-10-10,6,romanized_nepali,Trees and BSTs,5,2.07,none,debug
LOG-01323,E05,2025-10-02,5,romanized_nepali,Greedy and Backtracking,5,1.54,none,debug
LOG-01324,E10,2025-10-10,6,code_mixed,Linked Lists,5,1.7,up,complexity
LOG-01325,E07,2025-10-09,6,romanized_nepali,Stacks and Queues,5,1.4,none,conceptual_why
LOG-01326,E26,2025-10-06,6,english,Graphs and Traversals,5,2.77,none,debug
LOG-01327,E04,2025-09-20,3,english,Dynamic Programming (Intro),5,2.03,none,debug
LOG-01328,E22,2025-09-25,4,code_mixed,Graphs and Traversals,5,1.88,up,conceptual_why
LOG-01329,E09,2025-09-06,1,english,Complexity and Notation,5,1.2,none,complexity
LOG-01330,E25,2025-10-06,6,romanized_nepali,Dynamic Programming (Intro),5,1.89,none,conceptual_why
LOG-01331,E20,2025-10-04,5,code_mixed,Stacks and Queues,5,1.14,up,conceptual_why
LOG-01332,E08,2025-10-08,6,english,Heaps and Priority Queues,5,1.73,up,conceptual_why
LOG-01333,E14,2025-09-07,1,romanized_nepali,Greedy and Backtracking,5,1.15,none,complexity
LOG-01334,E05,2025-09-10,2,romanized_nepali,Graphs and Traversals,5,1.87,none,conceptual_why
LOG-01335,E12,2025-10-04,5,code_mixed,Hashing,5,2.33,up,how_to_implement
LOG-01336,E01,2025-10-06,6,code_mixed,Linked Lists,5,2.59,none,complexity
LOG-01337,E18,2025-09-06,1,code_mixed,Hashing,5,2.11,none,how_to_implement
LOG-01338,E16,2025-09-03,1,code_mixed,Trees and BSTs,5,2.73,none,conceptual_why
LOG-01339,E08,2025-09-20,3,code_mixed,Hashing,5,1.72,up,conceptual_why
LOG-01340,E01,2025-09-20,3,english,Graphs and Traversals,5,2.78,up,complexity
LOG-01341,E25,2025-09-04,1,code_mixed,Stacks and Queues,5,1.19,up,how_to_implement
LOG-01342,E04,2025-09-08,2,english,Searching Algorithms,5,2.41,none,how_to_implement
LOG-01343,E10,2025-09-15,3,code_mixed,Linked Lists,5,1.79,none,debug
LOG-01344,E01,2025-09-02,1,english,Greedy and Backtracking,5,1.61,up,how_to_implement
LOG-01345,E11,2025-09-11,2,english,Arrays and Strings,5,1.01,up,complexity
LOG-01346,E12,2025-09-02,1,english,Trees and BSTs,5,2.23,none,conceptual_why
LOG-01347,E14,2025-09-21,3,code_mixed,Stacks and Queues,5,2.63,none,debug
LOG-01348,E10,2025-10-07,6,romanized_nepali,Graphs and Traversals,5,1.3,up,conceptual_why
LOG-01349,E08,2025-10-05,5,code_mixed,Linked Lists,5,1.51,none,complexity
LOG-01350,E21,2025-10-03,5,romanized_nepali,Graphs and Traversals,5,1.89,up,conceptual_why
LOG-01351,E09,2025-09-24,4,english,Sorting Algorithms,5,1.43,none,conceptual_why
LOG-01352,E10,2025-09-14,2,english,Trees and BSTs,5,2.0,none,complexity
LOG-01353,E14,2025-09-04,1,code_mixed,Searching Algorithms,5,1.18,none,complexity
LOG-01354,E08,2025-09-14,2,code_mixed,Trees and BSTs,5,2.26,none,conceptual_why
LOG-01355,E19,2025-10-11,6,code_mixed,Sorting Algorithms,5,1.68,none,complexity
LOG-01356,E03,2025-10-08,6,code_mixed,Trees and BSTs,5,1.6,up,conceptual_why
LOG-01357,E10,2025-10-01,5,romanized_nepali,Sorting Algorithms,5,2.23,none,conceptual_why
LOG-01358,E12,2025-10-04,5,romanized_nepali,Dynamic Programming (Intro),5,1.45,up,conceptual_why
LOG-01359,E08,2025-10-07,6,code_mixed,Linked Lists,5,2.34,up,conceptual_why
LOG-01360,E22,2025-10-08,6,english,Heaps and Priority Queues,5,0.74,none,how_to_implement
LOG-01361,E10,2025-09-18,3,code_mixed,Sorting Algorithms,5,1.55,none,conceptual_why
LOG-01362,E12,2025-10-08,6,code_mixed,Dynamic Programming (Intro),5,2.6,none,conceptual_why
LOG-01363,E13,2025-10-04,5,romanized_nepali,Sorting Algorithms,5,1.43,none,complexity
LOG-01364,E22,2025-09-19,3,code_mixed,Stacks and Queues,5,2.25,none,conceptual_why
LOG-01365,E07,2025-09-19,3,romanized_nepali,Trees and BSTs,5,2.11,none,conceptual_why
LOG-01366,E22,2025-09-13,2,code_mixed,Dynamic Programming (Intro),5,1.9,up,conceptual_why
LOG-01367,E25,2025-09-29,5,english,Linked Lists,5,2.33,up,how_to_implement
LOG-01368,E08,2025-10-12,6,code_mixed,Dynamic Programming (Intro),5,1.51,none,how_to_implement
LOG-01369,E06,2025-10-08,6,code_mixed,Dynamic Programming (Intro),5,2.37,none,complexity
LOG-01370,E21,2025-09-13,2,english,Greedy and Backtracking,5,1.87,up,how_to_implement
LOG-01371,E09,2025-09-09,2,code_mixed,Sorting Algorithms,5,1.36,up,conceptual_why
LOG-01372,E07,2025-09-19,3,code_mixed,Trees and BSTs,5,1.37,none,complexity
LOG-01373,E03,2025-09-12,2,code_mixed,Graphs and Traversals,5,1.59,none,conceptual_why
LOG-01374,E16,2025-09-11,2,code_mixed,Greedy and Backtracking,5,1.66,none,complexity
LOG-01375,E25,2025-10-06,6,english,Linked Lists,5,1.53,down,debug
LOG-01376,E23,2025-09-20,3,code_mixed,Dynamic Programming (Intro),5,1.32,none,how_to_implement
LOG-01377,E16,2025-10-01,5,english,Greedy and Backtracking,5,2.03,up,conceptual_why
LOG-01378,E12,2025-09-20,3,english,Searching Algorithms,5,2.23,none,how_to_implement
LOG-01379,E26,2025-10-12,6,romanized_nepali,Searching Algorithms,5,1.44,none,complexity
LOG-01380,E18,2025-10-03,5,code_mixed,Trees and BSTs,5,1.37,none,conceptual_why
LOG-01381,E25,2025-09-11,2,code_mixed,Dynamic Programming (Intro),5,2.59,none,complexity
LOG-01382,E18,2025-10-07,6,code_mixed,Dynamic Programming (Intro),5,0.92,up,how_to_implement
LOG-01383,E19,2025-09-19,3,english,Dynamic Programming (Intro),5,1.02,up,complexity
LOG-01384,E19,2025-09-24,4,english,Hashing,5,1.92,none,conceptual_why
LOG-01385,E04,2025-09-19,3,romanized_nepali,Heaps and Priority Queues,5,1.63,none,complexity
LOG-01386,E08,2025-09-25,4,code_mixed,Greedy and Backtracking,5,1.59,none,how_to_implement
LOG-01387,E03,2025-09-20,3,english,Dynamic Programming (Intro),5,1.96,none,conceptual_why
LOG-01388,E24,2025-09-20,3,romanized_nepali,Linked Lists,5,1.4,none,conceptual_why
LOG-01389,E26,2025-09-12,2,code_mixed,Dynamic Programming (Intro),5,1.58,none,complexity
LOG-01390,E16,2025-10-12,6,code_mixed,Graphs and Traversals,5,2.01,up,complexity
LOG-01391,E05,2025-09-16,3,english,Complexity and Notation,5,1.59,none,conceptual_why
LOG-01392,E04,2025-09-19,3,code_mixed,Trees and BSTs,5,1.73,up,conceptual_why
LOG-01393,E13,2025-09-22,4,code_mixed,Greedy and Backtracking,5,1.17,none,conceptual_why
LOG-01394,E11,2025-09-09,2,code_mixed,Linked Lists,5,1.83,up,debug
LOG-01395,E06,2025-09-17,3,romanized_nepali,Linked Lists,5,2.18,none,conceptual_why
LOG-01396,E03,2025-09-22,4,code_mixed,Heaps and Priority Queues,5,1.59,none,complexity
LOG-01397,E17,2025-10-02,5,english,Searching Algorithms,5,1.32,none,conceptual_why
LOG-01398,E21,2025-09-28,4,romanized_nepali,Trees and BSTs,5,1.82,none,how_to_implement
LOG-01399,E03,2025-09-21,3,romanized_nepali,Heaps and Priority Queues,5,2.21,none,conceptual_why
LOG-01400,E09,2025-10-05,5,romanized_nepali,Sorting Algorithms,5,2.97,none,conceptual_why
LOG-01401,E09,2025-10-07,6,code_mixed,Arrays and Strings,5,1.87,up,how_to_implement
LOG-01402,E15,2025-09-18,3,code_mixed,Arrays and Strings,5,1.84,none,complexity
LOG-01403,E16,2025-09-18,3,code_mixed,Trees and BSTs,5,2.01,up,complexity
LOG-01404,E12,2025-10-04,5,romanized_nepali,Graphs and Traversals,5,1.65,up,debug
LOG-01405,E23,2025-09-23,4,code_mixed,Dynamic Programming (Intro),5,2.24,up,how_to_implement
LOG-01406,E11,2025-10-09,6,romanized_nepali,Greedy and Backtracking,5,2.67,none,conceptual_why
LOG-01407,E09,2025-09-01,1,code_mixed,Trees and BSTs,5,1.58,none,complexity
LOG-01408,E21,2025-09-29,5,romanized_nepali,Arrays and Strings,5,2.67,up,how_to_implement
LOG-01409,E22,2025-09-21,3,romanized_nepali,Linked Lists,5,2.0,none,conceptual_why
LOG-01410,E23,2025-09-16,3,code_mixed,Trees and BSTs,5,2.06,none,conceptual_why
LOG-01411,E06,2025-10-09,6,code_mixed,Sorting Algorithms,5,1.71,none,how_to_implement
LOG-01412,E06,2025-09-16,3,code_mixed,Hashing,5,1.7,none,conceptual_why
LOG-01413,E13,2025-10-08,6,romanized_nepali,Heaps and Priority Queues,5,2.02,none,conceptual_why
LOG-01414,E25,2025-10-09,6,romanized_nepali,Stacks and Queues,5,2.11,up,conceptual_why
LOG-01415,E16,2025-10-12,6,romanized_nepali,Dynamic Programming (Intro),5,1.84,none,debug
LOG-01416,E16,2025-09-09,2,code_mixed,Graphs and Traversals,5,1.47,none,debug
LOG-01417,E10,2025-09-12,2,english,Trees and BSTs,5,1.96,none,debug
LOG-01418,E26,2025-09-07,1,english,Greedy and Backtracking,5,1.36,up,debug
LOG-01419,E06,2025-09-20,3,english,Heaps and Priority Queues,5,1.29,none,debug
LOG-01420,E15,2025-10-10,6,romanized_nepali,Heaps and Priority Queues,5,1.08,up,conceptual_why
LOG-01421,E18,2025-10-04,5,code_mixed,Trees and BSTs,5,0.96,none,conceptual_why
LOG-01422,E21,2025-09-12,2,english,Trees and BSTs,5,2.11,none,how_to_implement
LOG-01423,E22,2025-09-08,2,romanized_nepali,Greedy and Backtracking,5,1.72,none,conceptual_why
LOG-01424,E11,2025-10-07,6,code_mixed,Trees and BSTs,5,1.98,none,complexity
LOG-01425,E08,2025-10-04,5,code_mixed,Greedy and Backtracking,5,2.02,none,conceptual_why
LOG-01426,E26,2025-09-01,1,code_mixed,Dynamic Programming (Intro),5,2.89,none,debug
LOG-01427,E15,2025-10-02,5,code_mixed,Arrays and Strings,5,1.35,none,conceptual_why
LOG-01428,E09,2025-09-14,2,english,Heaps and Priority Queues,5,2.16,none,how_to_implement
LOG-01429,E05,2025-09-19,3,romanized_nepali,Sorting Algorithms,5,2.26,up,complexity
LOG-01430,E21,2025-09-08,2,english,Dynamic Programming (Intro),5,2.32,up,debug
LOG-01431,E22,2025-10-12,6,romanized_nepali,Complexity and Notation,5,1.78,none,conceptual_why
LOG-01432,E15,2025-09-24,4,romanized_nepali,Dynamic Programming (Intro),5,1.95,up,debug
LOG-01433,E11,2025-10-04,5,code_mixed,Arrays and Strings,5,2.57,none,how_to_implement
LOG-01434,E18,2025-09-15,3,code_mixed,Arrays and Strings,5,2.67,up,debug
LOG-01435,E26,2025-09-21,3,romanized_nepali,Stacks and Queues,5,0.71,none,debug
LOG-01436,E15,2025-10-04,5,romanized_nepali,Trees and BSTs,5,1.94,up,conceptual_why
LOG-01437,E21,2025-10-07,6,romanized_nepali,Greedy and Backtracking,5,1.7,up,conceptual_why
LOG-01438,E23,2025-10-10,6,code_mixed,Linked Lists,5,2.12,up,debug
LOG-01439,E21,2025-09-18,3,code_mixed,Trees and BSTs,5,1.88,none,how_to_implement
LOG-01440,E14,2025-09-18,3,code_mixed,Graphs and Traversals,5,1.62,none,how_to_implement
LOG-01441,E06,2025-09-22,4,code_mixed,Dynamic Programming (Intro),5,1.51,up,debug
LOG-01442,E19,2025-09-20,3,romanized_nepali,Dynamic Programming (Intro),5,0.75,up,conceptual_why
LOG-01443,E22,2025-10-08,6,romanized_nepali,Linked Lists,5,2.37,none,conceptual_why
LOG-01444,E25,2025-09-21,3,romanized_nepali,Sorting Algorithms,5,1.03,none,conceptual_why
LOG-01445,E05,2025-09-21,3,code_mixed,Complexity and Notation,5,2.15,none,how_to_implement
LOG-01446,E04,2025-09-26,4,english,Sorting Algorithms,5,1.29,none,how_to_implement
LOG-01447,E17,2025-09-30,5,code_mixed,Greedy and Backtracking,5,1.8,up,conceptual_why
LOG-01448,E22,2025-09-21,3,english,Sorting Algorithms,5,2.09,up,complexity
LOG-01449,E03,2025-09-01,1,code_mixed,Dynamic Programming (Intro),5,1.94,none,complexity
LOG-01450,E16,2025-10-06,6,english,Complexity and Notation,5,1.29,none,complexity
LOG-01451,E08,2025-09-09,2,romanized_nepali,Hashing,5,2.2,none,conceptual_why
LOG-01452,E26,2025-10-09,6,code_mixed,Dynamic Programming (Intro),5,1.62,none,conceptual_why
LOG-01453,E11,2025-09-18,3,romanized_nepali,Dynamic Programming (Intro),5,1.6,up,conceptual_why
LOG-01454,E03,2025-09-18,3,code_mixed,Graphs and Traversals,5,2.18,none,how_to_implement
LOG-01455,E21,2025-09-28,4,code_mixed,Hashing,5,1.42,none,conceptual_why
LOG-01456,E09,2025-10-10,6,english,Linked Lists,5,1.15,none,how_to_implement
LOG-01457,E12,2025-09-22,4,english,Trees and BSTs,5,2.33,up,conceptual_why
LOG-01458,E04,2025-09-24,4,code_mixed,Linked Lists,5,2.22,none,how_to_implement
LOG-01459,E10,2025-09-23,4,english,Graphs and Traversals,5,1.57,none,how_to_implement
LOG-01460,E05,2025-09-09,2,romanized_nepali,Trees and BSTs,5,0.76,none,conceptual_why
LOG-01461,E08,2025-09-19,3,romanized_nepali,Heaps and Priority Queues,5,1.44,none,conceptual_why
LOG-01462,E15,2025-10-11,6,english,Complexity and Notation,5,1.65,none,how_to_implement
LOG-01463,E09,2025-10-11,6,code_mixed,Dynamic Programming (Intro),5,0.74,up,debug
LOG-01464,E18,2025-09-18,3,romanized_nepali,Searching Algorithms,5,2.28,none,conceptual_why
LOG-01465,E23,2025-10-11,6,english,Greedy and Backtracking,5,1.3,none,complexity
LOG-01466,E15,2025-09-02,1,code_mixed,Sorting Algorithms,5,1.86,none,how_to_implement
LOG-01467,E01,2025-10-06,6,romanized_nepali,Heaps and Priority Queues,5,1.65,up,conceptual_why
LOG-01468,E25,2025-09-02,1,english,Greedy and Backtracking,5,0.6,down,how_to_implement
